libarrow_glib;garrow_array_datum_new;GARROW_AVAILABLE_IN_1_0;libarrow-glib-auto.f90;/usr/include/arrow-glib/datum.h;"GArrowArrayDatum *garrow_array_datum_new(GArrowArray *value);";function garrow_array_datum_new(value) bind(c)
libarrow_glib;garrow_array_dictionary_encode;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowDictionaryArray *garrow_array_dictionary_encode(GArrowArray *array, GError **error);";function garrow_array_dictionary_encode(array, error) bind(c)
libarrow_glib;garrow_array_diff_unified;GARROW_AVAILABLE_IN_0_15;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gchar *garrow_array_diff_unified(GArrowArray *array, GArrowArray *other_array);";function garrow_array_diff_unified(array, other_array) bind(c)
libarrow_glib;garrow_array_equal;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_equal (GArrowArray *array, GArrowArray *other_array);";function garrow_array_equal(array, other_array) bind(c)
libarrow_glib;garrow_array_equal_approx;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_equal_approx(GArrowArray *array, GArrowArray *other_array);";function garrow_array_equal_approx(array, other_array) bind(c)
libarrow_glib;garrow_array_equal_options;GARROW_AVAILABLE_IN_5_0;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_equal_options(GArrowArray *array, GArrowArray *other_array, GArrowEqualOptions *options);";function garrow_array_equal_options(array, other_array, options) bind(c)
libarrow_glib;garrow_array_equal_range;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_equal_range (GArrowArray *array, gint64 start_index, GArrowArray *other_array, gint64 other_start_index, gint64 end_index, GArrowEqualOptions *options);";function garrow_array_equal_range(array, start_index, other_array, other_start_index, end_index, options) bind(c)
libarrow_glib;garrow_array_export;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_export(GArrowArray *array, gpointer *c_abi_array, gpointer *c_abi_schema, GError **error);";function garrow_array_export(array, c_abi_array, c_abi_schema, error) bind(c)
libarrow_glib;garrow_array_filter;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowArray * garrow_array_filter(GArrowArray *array, GArrowBooleanArray *filter, GArrowFilterOptions *options, GError **error);";function garrow_array_filter(array, filter, options, error) bind(c)
libarrow_glib;garrow_array_get_length;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gint64 garrow_array_get_length (GArrowArray *array);";function garrow_array_get_length(array) bind(c)
libarrow_glib;garrow_array_get_n_nulls;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gint64 garrow_array_get_n_nulls (GArrowArray *array);";function garrow_array_get_n_nulls(array) bind(c)
libarrow_glib;garrow_array_get_null_bitmap;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBuffer *garrow_array_get_null_bitmap(GArrowArray *array);";function garrow_array_get_null_bitmap(array) bind(c)
libarrow_glib;garrow_array_get_offset;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gint64 garrow_array_get_offset (GArrowArray *array);";function garrow_array_get_offset(array) bind(c)
libarrow_glib;garrow_array_get_value_data_type;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowDataType *garrow_array_get_value_data_type(GArrowArray *array);";function garrow_array_get_value_data_type(array) bind(c)
libarrow_glib;garrow_array_get_value_type;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowType garrow_array_get_value_type(GArrowArray *array);";function garrow_array_get_value_type(array) bind(c)
libarrow_glib;garrow_array_import;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowArray * garrow_array_import(gpointer c_abi_array, GArrowDataType *data_type, GError **error);";function garrow_array_import(c_abi_array, data_type, error) bind(c)
libarrow_glib;garrow_array_is_in;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray * garrow_array_is_in(GArrowArray *left, GArrowArray *right, GError **error);";function garrow_array_is_in(left, right, error) bind(c)
libarrow_glib;garrow_array_is_in_chunked_array;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray * garrow_array_is_in_chunked_array(GArrowArray *left, GArrowChunkedArray *right, GError **error);";function garrow_array_is_in_chunked_array(left, right, error) bind(c)
libarrow_glib;garrow_array_is_null;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_is_null (GArrowArray *array, gint64 i);";function garrow_array_is_null(array, i) bind(c)
libarrow_glib;garrow_array_is_valid;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_array_is_valid (GArrowArray *array, gint64 i);";function garrow_array_is_valid(array, i) bind(c)
libarrow_glib;garrow_array_slice;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowArray *garrow_array_slice (GArrowArray *array, gint64 offset, gint64 length);";function garrow_array_slice(array, offset, length) bind(c)
libarrow_glib;garrow_array_sort_indices;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowUInt64Array * garrow_array_sort_indices(GArrowArray *array, GArrowSortOrder order, GError **error);";function garrow_array_sort_indices(array, order, error) bind(c)
libarrow_glib;garrow_array_sort_options_equal;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"gboolean garrow_array_sort_options_equal(GArrowArraySortOptions *options, GArrowArraySortOptions *other_options);";function garrow_array_sort_options_equal(options, other_options) bind(c)
libarrow_glib;garrow_array_sort_options_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowArraySortOptions * garrow_array_sort_options_new(GArrowSortOrder order);";function garrow_array_sort_options_new(order) bind(c)
libarrow_glib;garrow_array_sort_to_indices;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowUInt64Array * garrow_array_sort_to_indices(GArrowArray *array, GError **error);";function garrow_array_sort_to_indices(array, error) bind(c)
libarrow_glib;garrow_array_take;GARROW_AVAILABLE_IN_0_14;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowArray *garrow_array_take(GArrowArray *array, GArrowArray *indices, GArrowTakeOptions *options, GError **error);";function garrow_array_take(array, indices, options, error) bind(c)
libarrow_glib;garrow_array_take_chunked_array;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowChunkedArray * garrow_array_take_chunked_array(GArrowArray *array, GArrowChunkedArray *indices, GArrowTakeOptions *options, GError **error);";function garrow_array_take_chunked_array(array, indices, options, error) bind(c)
libarrow_glib;garrow_array_to_string;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gchar *garrow_array_to_string (GArrowArray *array, GError **error);";function garrow_array_to_string(array, error) bind(c)
libarrow_glib;garrow_array_unique;;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowArray *garrow_array_unique(GArrowArray *array, GError **error);";function garrow_array_unique(array, error) bind(c)
libarrow_glib;garrow_array_view;GARROW_AVAILABLE_IN_0_15;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowArray *garrow_array_view(GArrowArray *array, GArrowDataType *return_type, GError **error);";function garrow_array_view(array, return_type, error) bind(c)
libarrow_glib;garrow_base_binary_scalar_get_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/scalar.h;"GArrowBuffer * garrow_base_binary_scalar_get_value(GArrowBaseBinaryScalar *scalar);";function garrow_base_binary_scalar_get_value(scalar) bind(c)
libarrow_glib;garrow_base_list_scalar_get_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/scalar.h;"GArrowArray * garrow_base_list_scalar_get_value(GArrowBaseListScalar *scalar);";function garrow_base_list_scalar_get_value(scalar) bind(c)
libarrow_glib;garrow_binary_array_builder_append;GARROW_DEPRECATED_IN_0_12_FOR(garrow_binary_array_builder_append_value);libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append(GArrowBinaryArrayBuilder *builder, const guint8 *value, gint32 length, GError **error);";function garrow_binary_array_builder_append(builder, value, length, error) bind(c)
libarrow_glib;garrow_binary_array_builder_append_null;GARROW_DEPRECATED_IN_3_0_FOR(garrow_array_builder_append_null);libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append_null(GArrowBinaryArrayBuilder *builder, GError **error);";function garrow_binary_array_builder_append_null(builder, error) bind(c)
libarrow_glib;garrow_binary_array_builder_append_nulls;GARROW_AVAILABLE_IN_0_16;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append_nulls(GArrowBinaryArrayBuilder *builder, gint64 n, GError **error);";function garrow_binary_array_builder_append_nulls(builder, n, error) bind(c)
libarrow_glib;garrow_binary_array_builder_append_value;#ifndef GARROW_DISABLE_DEPRECATED;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append_value(GArrowBinaryArrayBuilder *builder, const guint8 *value, gint32 length, GError **error);";function garrow_binary_array_builder_append_value(builder, value, length, error) bind(c)
libarrow_glib;garrow_binary_array_builder_append_value_bytes;GARROW_AVAILABLE_IN_0_16;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append_value_bytes(GArrowBinaryArrayBuilder *builder, GBytes *value, GError **error);";function garrow_binary_array_builder_append_value_bytes(builder, value, error) bind(c)
libarrow_glib;garrow_binary_array_builder_append_values;GARROW_AVAILABLE_IN_0_16;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_array_builder_append_values(GArrowBinaryArrayBuilder *builder, GBytes **values, gint64 values_length, const gboolean *is_valids, gint64 is_valids_length, GError **error);";function garrow_binary_array_builder_append_values(builder, values, values_length, is_valids, is_valids_length, error) bind(c)
libarrow_glib;garrow_binary_array_builder_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"GArrowBinaryArrayBuilder *garrow_binary_array_builder_new(void);";function garrow_binary_array_builder_new() bind(c)
libarrow_glib;garrow_binary_array_get_buffer;GARROW_DEPRECATED_IN_1_0_FOR(garrow_binary_array_get_data_buffer);libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBuffer *garrow_binary_array_get_buffer(GArrowBinaryArray *array);";function garrow_binary_array_get_buffer(array) bind(c)
libarrow_glib;garrow_binary_array_get_data_buffer;#ifndef GARROW_DISABLE_DEPRECATED;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBuffer *garrow_binary_array_get_data_buffer(GArrowBinaryArray *array);";function garrow_binary_array_get_data_buffer(array) bind(c)
libarrow_glib;garrow_binary_array_get_offsets_buffer;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBuffer *garrow_binary_array_get_offsets_buffer(GArrowBinaryArray *array);";function garrow_binary_array_get_offsets_buffer(array) bind(c)
libarrow_glib;garrow_binary_array_get_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GBytes *garrow_binary_array_get_value(GArrowBinaryArray *array, gint64 i);";function garrow_binary_array_get_value(array, i) bind(c)
libarrow_glib;garrow_binary_array_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBinaryArray *garrow_binary_array_new(gint64 length, GArrowBuffer *value_offsets, GArrowBuffer *value_data, GArrowBuffer *null_bitmap, gint64 n_nulls);";function garrow_binary_array_new(length, value_offsets, value_data, null_bitmap, n_nulls) bind(c)
libarrow_glib;garrow_binary_data_type_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-data-type.h;"GArrowBinaryDataType *garrow_binary_data_type_new (void);";function garrow_binary_data_type_new() bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_append_array;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_append_array(GArrowBinaryDictionaryArrayBuilder *builder, GArrowBinaryArray *array, GError **error);";function garrow_binary_dictionary_array_builder_append_array(builder, array, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_append_indices;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_append_indices(GArrowBinaryDictionaryArrayBuilder *builder, const gint64 *values, gint64 values_length, const gboolean *is_valids, gint64 is_valids_length, GError **error);";function garrow_binary_dictionary_array_builder_append_indices(builder, values, values_length, is_valids, is_valids_length, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_append_null;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_append_null(GArrowBinaryDictionaryArrayBuilder *builder, GError **error);";function garrow_binary_dictionary_array_builder_append_null(builder, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_append_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_append_value(GArrowBinaryDictionaryArrayBuilder *builder, const guint8 *value, gint32 length, GError **error);";function garrow_binary_dictionary_array_builder_append_value(builder, value, length, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_append_value_bytes;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_append_value_bytes(GArrowBinaryDictionaryArrayBuilder *builder, GBytes *value, GError **error);";function garrow_binary_dictionary_array_builder_append_value_bytes(builder, value, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_finish_delta;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_finish_delta(GArrowBinaryDictionaryArrayBuilder* builder, GArrowArray **out_indices, GArrowArray **out_delta, GError **error);";function garrow_binary_dictionary_array_builder_finish_delta(builder, out_indices, out_delta, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_get_dictionary_length;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gint64 garrow_binary_dictionary_array_builder_get_dictionary_length(GArrowBinaryDictionaryArrayBuilder *builder);";function garrow_binary_dictionary_array_builder_get_dictionary_length(builder) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_insert_memo_values;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_binary_dictionary_array_builder_insert_memo_values(GArrowBinaryDictionaryArrayBuilder *builder, GArrowBinaryArray *values, GError **error);";function garrow_binary_dictionary_array_builder_insert_memo_values(builder, values, error) bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"GArrowBinaryDictionaryArrayBuilder * garrow_binary_dictionary_array_builder_new(void);";function garrow_binary_dictionary_array_builder_new() bind(c)
libarrow_glib;garrow_binary_dictionary_array_builder_reset_full;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"void garrow_binary_dictionary_array_builder_reset_full(GArrowBinaryDictionaryArrayBuilder *builder);";subroutine garrow_binary_dictionary_array_builder_reset_full(builder) bind(c)
libarrow_glib;garrow_binary_scalar_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/scalar.h;"GArrowBinaryScalar * garrow_binary_scalar_new(GArrowBuffer *value);";function garrow_binary_scalar_new(value) bind(c)
libarrow_glib;garrow_boolean_array_and;GARROW_AVAILABLE_IN_0_13;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray *garrow_boolean_array_and(GArrowBooleanArray *left, GArrowBooleanArray *right, GError **error);";function garrow_boolean_array_and(left, right, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_append;GARROW_DEPRECATED_IN_0_12_FOR(garrow_boolean_array_builder_append_value);libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_boolean_array_builder_append(GArrowBooleanArrayBuilder *builder, gboolean value, GError **error);";function garrow_boolean_array_builder_append(builder, value, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_append_null;GARROW_DEPRECATED_IN_3_0_FOR(garrow_array_builder_append_null);libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_boolean_array_builder_append_null(GArrowBooleanArrayBuilder *builder, GError **error);";function garrow_boolean_array_builder_append_null(builder, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_append_nulls;GARROW_DEPRECATED_IN_3_0_FOR(garrow_array_builder_append_nulls);libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_boolean_array_builder_append_nulls(GArrowBooleanArrayBuilder *builder, gint64 n, GError **error);";function garrow_boolean_array_builder_append_nulls(builder, n, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_append_value;#ifndef GARROW_DISABLE_DEPRECATED;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_boolean_array_builder_append_value(GArrowBooleanArrayBuilder *builder, gboolean value, GError **error);";function garrow_boolean_array_builder_append_value(builder, value, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_append_values;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"gboolean garrow_boolean_array_builder_append_values(GArrowBooleanArrayBuilder *builder, const gboolean *values, gint64 values_length, const gboolean *is_valids, gint64 is_valids_length, GError **error);";function garrow_boolean_array_builder_append_values(builder, values, values_length, is_valids, is_valids_length, error) bind(c)
libarrow_glib;garrow_boolean_array_builder_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/array-builder.h;"GArrowBooleanArrayBuilder *garrow_boolean_array_builder_new(void);";function garrow_boolean_array_builder_new() bind(c)
libarrow_glib;garrow_boolean_array_get_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean garrow_boolean_array_get_value (GArrowBooleanArray *array, gint64 i);";function garrow_boolean_array_get_value(array, i) bind(c)
libarrow_glib;garrow_boolean_array_get_values;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"gboolean *garrow_boolean_array_get_values(GArrowBooleanArray *array, gint64 *length);";function garrow_boolean_array_get_values(array, length) bind(c)
libarrow_glib;garrow_boolean_array_invert;GARROW_AVAILABLE_IN_0_13;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray *garrow_boolean_array_invert(GArrowBooleanArray *array, GError **error);";function garrow_boolean_array_invert(array, error) bind(c)
libarrow_glib;garrow_boolean_array_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-array.h;"GArrowBooleanArray *garrow_boolean_array_new(gint64 length, GArrowBuffer *data, GArrowBuffer *null_bitmap, gint64 n_nulls);";function garrow_boolean_array_new(length, data, null_bitmap, n_nulls) bind(c)
libarrow_glib;garrow_boolean_array_or;GARROW_AVAILABLE_IN_0_13;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray *garrow_boolean_array_or(GArrowBooleanArray *left, GArrowBooleanArray *right, GError **error);";function garrow_boolean_array_or(left, right, error) bind(c)
libarrow_glib;garrow_boolean_array_xor;GARROW_AVAILABLE_IN_0_13;libarrow-glib-auto.f90;/usr/include/arrow-glib/compute.h;"GArrowBooleanArray *garrow_boolean_array_xor(GArrowBooleanArray *left, GArrowBooleanArray *right, GError **error);";function garrow_boolean_array_xor(left, right, error) bind(c)
libarrow_glib;garrow_boolean_data_type_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/basic-data-type.h;"GArrowBooleanDataType *garrow_boolean_data_type_new (void);";function garrow_boolean_data_type_new() bind(c)
libarrow_glib;garrow_boolean_scalar_get_value;;libarrow-glib-auto.f90;/usr/include/arrow-glib/scalar.h;"gboolean garrow_boolean_scalar_get_value(GArrowBooleanScalar *scalar);";function garrow_boolean_scalar_get_value(scalar) bind(c)
libarrow_glib;garrow_boolean_scalar_new;;libarrow-glib-auto.f90;/usr/include/arrow-glib/scalar.h;"GArrowBooleanScalar * garrow_boolean_scalar_new(gboolean value);";function garrow_boolean_scalar_new(value) bind(c)
libarrow_glib;garrow_buffer_copy;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"GArrowBuffer *garrow_buffer_copy (GArrowBuffer *buffer, gint64 start, gint64 size, GError **error);";function garrow_buffer_copy(buffer, start, size, error) bind(c)
libarrow_glib;garrow_buffer_equal;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"gboolean garrow_buffer_equal (GArrowBuffer *buffer, GArrowBuffer *other_buffer);";function garrow_buffer_equal(buffer, other_buffer) bind(c)
libarrow_glib;garrow_buffer_equal_n_bytes;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"gboolean garrow_buffer_equal_n_bytes(GArrowBuffer *buffer, GArrowBuffer *other_buffer, gint64 n_bytes);";function garrow_buffer_equal_n_bytes(buffer, other_buffer, n_bytes) bind(c)
libarrow_glib;garrow_buffer_get_capacity;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"gint64 garrow_buffer_get_capacity (GArrowBuffer *buffer);";function garrow_buffer_get_capacity(buffer) bind(c)
libarrow_glib;garrow_buffer_get_data;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"GBytes *garrow_buffer_get_data (GArrowBuffer *buffer);";function garrow_buffer_get_data(buffer) bind(c)
libarrow_glib;garrow_buffer_get_mutable_data;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"GBytes *garrow_buffer_get_mutable_data(GArrowBuffer *buffer);";function garrow_buffer_get_mutable_data(buffer) bind(c)
libarrow_glib;garrow_buffer_get_parent;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"GArrowBuffer *garrow_buffer_get_parent (GArrowBuffer *buffer);";function garrow_buffer_get_parent(buffer) bind(c)
libarrow_glib;garrow_buffer_get_size;;libarrow-glib-auto.f90;/usr/include/arrow-glib/buffer.h;"gint64 garrow_buffer_get_size (GArrowBuffer *buffer);";function garrow_buffer_get_size(buffer) bind(c)
